  Session log : spot_check_logs\log3.txt  (started 2026-06-01 14:03:34)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:03:55  NVDA    bid=$878.04
  [RAW TICK] 14:03:55  TSLA    bid=$249.99
  [RAW TICK] 14:03:55  MSTR    bid=$101.85
  [RAW TICK] 14:03:55  COIN    bid=$104.26
  [RAW TICK] 14:03:55  NVDA    bid=$877.95
  [RAW TICK] 14:03:55  MSTR    bid=$102.15
  [RAW TICK] 14:03:55  COIN    bid=$104.15
  [RAW TICK] 14:03:55  MSTR    bid=$101.87
  [RAW TICK] 14:03:55  TSLA    bid=$250.2
  [RAW TICK] 14:03:55  MSTR    bid=$101.64
  [RAW TICK] 14:03:55  MSTR    bid=$101.74
  [RAW TICK] 14:03:55  MSTR    bid=$101.74
  [RAW TICK] 14:03:55  COIN    bid=$103.97
  [RAW TICK] 14:03:55  AAPL    bid=$196.44
  [RAW TICK] 14:03:55  COIN    bid=$103.9
  [RAW TICK] 14:03:55  TSLA    bid=$250.21
  [RAW TICK] 14:03:55  NVDA    bid=$877.77
  [RAW TICK] 14:03:55  AAPL    bid=$196.48
  [RAW TICK] 14:03:55  MSTR    bid=$101.69
  [RAW TICK] 14:03:55  AAPL    bid=$196.46
  [RAW TICK] 14:03:55  MSTR    bid=$101.76
  [RAW TICK] 14:03:55  TSLA    bid=$251.49
  [RAW TICK] 14:03:55  AAPL    bid=$196.6
  [RAW TICK] 14:03:56  COIN    bid=$104.15
  [RAW TICK] 14:03:56  NVDA    bid=$877.92
  [RAW TICK] 14:03:56  TSLA    bid=$251.5
  [RAW TICK] 14:03:56  TSLA    bid=$251.48
  [RAW TICK] 14:03:56  COIN    bid=$104.21
  [RAW TICK] 14:03:56  NVDA    bid=$877.92
  [RAW TICK] 14:03:56  MSTR    bid=$102.76
  [RAW TICK] 14:03:56  COIN    bid=$104.27
  [RAW TICK] 14:03:56  MSTR    bid=$102.74
  [RAW TICK] 14:03:56  TSLA    bid=$251.36
  [RAW TICK] 14:03:56  AAPL    bid=$196.59
  [RAW TICK] 14:03:56  COIN    bid=$104.33
  [RAW TICK] 14:03:56  AAPL    bid=$196.74
  [RAW TICK] 14:03:56  AAPL    bid=$197.02
  [RAW TICK] 14:03:56  NVDA    bid=$877.9
  [RAW TICK] 14:03:56  TSLA    bid=$251.41
  [RAW TICK] 14:03:56  AAPL    bid=$197.13
  [RAW TICK] 14:03:56  NVDA    bid=$878.14
  [RAW TICK] 14:03:56  COIN    bid=$104.35
  [RAW TICK] 14:03:56  AAPL    bid=$197.2
  [RAW TICK] 14:03:56  NVDA    bid=$878.13
  [RAW TICK] 14:03:56  NVDA    bid=$878.17
  [RAW TICK] 14:03:56  MSTR    bid=$102.91
  [RAW TICK] 14:03:57  TSLA    bid=$251.18
  [RAW TICK] 14:03:57  TSLA    bid=$251.05
  [RAW TICK] 14:03:57  COIN    bid=$104.38
  [RAW TICK] 14:03:57  AAPL    bid=$197.14
  [RAW TICK] 14:03:57  NVDA    bid=$878.14
  [RAW TICK] 14:03:57  TSLA    bid=$251.01
  [RAW TICK] 14:03:57  NVDA    bid=$877.98
  [RAW TICK] 14:03:57  NVDA    bid=$878.13
  [RAW TICK] 14:03:57  COIN    bid=$104.47
  [RAW TICK] 14:03:57  AAPL    bid=$197.14
  [RAW TICK] 14:03:57  TSLA    bid=$251.07
  [RAW TICK] 14:03:57  TSLA    bid=$252.25
  [RAW TICK] 14:03:57  COIN    bid=$104.23
  [RAW TICK] 14:03:57  TSLA    bid=$251.98
  [RAW TICK] 14:03:57  AAPL    bid=$197.23
  [RAW TICK] 14:03:57  COIN    bid=$104.11
  [RAW TICK] 14:03:57  TSLA    bid=$251.98
  [RAW TICK] 14:03:57  COIN    bid=$104.07
  [RAW TICK] 14:03:57  MSTR    bid=$102.9
  [RAW TICK] 14:03:57  NVDA    bid=$878.15
  [RAW TICK] 14:03:57  COIN    bid=$103.8
  [RAW TICK] 14:03:57  MSTR    bid=$102.89
  [RAW TICK] 14:03:57  NVDA    bid=$878.18
  [RAW TICK] 14:03:57  TSLA    bid=$252.04
  [RAW TICK] 14:03:58  NVDA    bid=$878.21
  [RAW TICK] 14:03:58  AAPL    bid=$197.12
  [RAW TICK] 14:03:58  COIN    bid=$104.04
  [RAW TICK] 14:03:58  TSLA    bid=$251.92
  [RAW TICK] 14:03:58  COIN    bid=$104.11
  [RAW TICK] 14:03:58  MSTR    bid=$104.05
  [RAW TICK] 14:03:58  MSTR    bid=$104.01
  [RAW TICK] 14:03:58  COIN    bid=$104.18
  [RAW TICK] 14:03:58  AAPL    bid=$196.89
  [RAW TICK] 14:03:58  COIN    bid=$104.39
  [RAW TICK] 14:03:58  MSTR    bid=$103.9
  [RAW TICK] 14:03:58  TSLA    bid=$251.55
  [RAW TICK] 14:03:58  TSLA    bid=$251.54
  [RAW TICK] 14:03:58  TSLA    bid=$251.72
  [RAW TICK] 14:03:58  NVDA    bid=$879.2
  [RAW TICK] 14:03:58  COIN    bid=$104.23
  [RAW TICK] 14:03:58  COIN    bid=$104.19
  [RAW TICK] 14:03:58  COIN    bid=$104.16
  [RAW TICK] 14:03:58  COIN    bid=$104.17
  [RAW TICK] 14:03:58  MSTR    bid=$103.77
  [RAW TICK] 14:03:58  TSLA    bid=$252.18
  [RAW TICK] 14:03:58  TSLA    bid=$252.24
  [RAW TICK] 14:03:58  NVDA    bid=$879.12
  [RAW TICK] 14:03:58  TSLA    bid=$252.22
  [RAW TICK] 14:03:59  MSTR    bid=$103.72
  [RAW TICK] 14:03:59  COIN    bid=$104.14
  [RAW TICK] 14:03:59  TSLA    bid=$252.14
  [RAW TICK] 14:03:59  TSLA    bid=$252.29
  [RAW TICK] 14:03:59  COIN    bid=$104.03
  [RAW TICK] 14:03:59  AAPL    bid=$196.77
  [RAW TICK] 14:03:59  NVDA    bid=$879.13
  [RAW TICK] 14:03:59  COIN    bid=$103.97
  [RAW TICK] 14:03:59  MSTR    bid=$103.92
  [RAW TICK] 14:03:59  COIN    bid=$103.84
  [RAW TICK] 14:03:59  NVDA    bid=$879.09
  [RAW TICK] 14:03:59  AAPL    bid=$196.61
  [RAW TICK] 14:03:59  MSTR    bid=$103.97
  [RAW TICK] 14:03:59  AAPL    bid=$196.77
  [RAW TICK] 14:03:59  NVDA    bid=$878.74
  [RAW TICK] 14:03:59  MSTR    bid=$103.73
  [RAW TICK] 14:03:59  NVDA    bid=$878.7
  [RAW TICK] 14:03:59  TSLA    bid=$252.37
  [RAW TICK] 14:03:59  AAPL    bid=$196.87
  [RAW TICK] 14:03:59  COIN    bid=$104.0
  [RAW TICK] 14:03:59  AAPL    bid=$196.9
  [RAW TICK] 14:03:59  COIN    bid=$104.02
  [RAW TICK] 14:03:59  AAPL    bid=$197.06
  [RAW TICK] 14:04:00  COIN    bid=$103.82
  [RAW TICK] 14:04:00  AAPL    bid=$197.13
  [RAW TICK] 14:04:00  TSLA    bid=$252.3
  [RAW TICK] 14:04:00  AAPL    bid=$197.31
  [RAW TICK] 14:04:00  NVDA    bid=$878.85
  [RAW TICK] 14:04:00  AAPL    bid=$197.2
  [RAW TICK] 14:04:00  NVDA    bid=$878.84
  [RAW TICK] 14:04:00  NVDA    bid=$878.96
  [RAW TICK] 14:04:00  MSTR    bid=$103.71
  [RAW TICK] 14:04:00  MSTR    bid=$103.87
  [RAW TICK] 14:04:00  NVDA    bid=$878.73
  [RAW TICK] 14:04:00  TSLA    bid=$252.49
  [RAW TICK] 14:04:00  MSTR    bid=$103.72
  [RAW TICK] 14:04:00  AAPL    bid=$197.28
  [RAW TICK] 14:04:00  MSTR    bid=$103.56
  [RAW TICK] 14:04:00  COIN    bid=$104.06
  [RAW TICK] 14:04:00  COIN    bid=$104.26
  [RAW TICK] 14:04:00  AAPL    bid=$197.11
  [RAW TICK] 14:04:00  AAPL    bid=$197.15
  [RAW TICK] 14:04:00  AAPL    bid=$196.99
  [RAW TICK] 14:04:00  COIN    bid=$104.14
  [RAW TICK] 14:04:00  AAPL    bid=$197.12
  [RAW TICK] 14:04:00  MSTR    bid=$103.26
  [RAW TICK] 14:04:00  TSLA    bid=$252.48
  [RAW TICK] 14:04:01  MSTR    bid=$103.3
  [RAW TICK] 14:04:01  NVDA    bid=$878.79
  [RAW TICK] 14:04:01  MSTR    bid=$103.19
  [RAW TICK] 14:04:01  COIN    bid=$104.16
  [RAW TICK] 14:04:01  AAPL    bid=$197.29
  [RAW TICK] 14:04:01  AAPL    bid=$197.24
  [RAW TICK] 14:04:01  COIN    bid=$104.13
  [RAW TICK] 14:04:01  NVDA    bid=$878.77
  [RAW TICK] 14:04:01  AAPL    bid=$197.2
  [RAW TICK] 14:04:01  AAPL    bid=$197.5
  [RAW TICK] 14:04:01  TSLA    bid=$252.6
  [RAW TICK] 14:04:01  COIN    bid=$104.21
  [RAW TICK] 14:04:01  TSLA    bid=$252.83
  [RAW TICK] 14:04:01  TSLA    bid=$252.53
  [RAW TICK] 14:04:01  NVDA    bid=$878.73
  [RAW TICK] 14:04:01  AAPL    bid=$197.5
  [RAW TICK] 14:04:01  COIN    bid=$104.38
  [RAW TICK] 14:04:01  AAPL    bid=$197.61
  [RAW TICK] 14:04:01  MSTR    bid=$103.12
  [RAW TICK] 14:04:01  TSLA    bid=$252.42
  [RAW TICK] 14:04:01  COIN    bid=$104.52
  [RAW TICK] 14:04:01  TSLA    bid=$252.63
  [RAW TICK] 14:04:01  TSLA    bid=$252.5
  [RAW TICK] 14:04:02  COIN    bid=$104.39
  [RAW TICK] 14:04:02  TSLA    bid=$252.31
  [RAW TICK] 14:04:02  COIN    bid=$104.52
  [RAW TICK] 14:04:02  TSLA    bid=$252.19
  [RAW TICK] 14:04:02  MSTR    bid=$103.31
  [RAW TICK] 14:04:02  MSTR    bid=$103.13
  [RAW TICK] 14:04:02  COIN    bid=$104.45
  [RAW TICK] 14:04:02  COIN    bid=$104.22
  [RAW TICK] 14:04:02  COIN    bid=$104.32
  [RAW TICK] 14:04:02  AAPL    bid=$197.69
  [RAW TICK] 14:04:02  MSTR    bid=$103.12
  [RAW TICK] 14:04:02  NVDA    bid=$878.74
  [RAW TICK] 14:04:02  TSLA    bid=$252.16
  [RAW TICK] 14:04:02  AAPL    bid=$197.77
  [RAW TICK] 14:04:02  COIN    bid=$104.58
  [RAW TICK] 14:04:02  TSLA    bid=$252.28
  [RAW TICK] 14:04:02  COIN    bid=$104.8
  [RAW TICK] 14:04:02  AAPL    bid=$197.74
  [RAW TICK] 14:04:02  MSTR    bid=$103.03
  [RAW TICK] 14:04:02  COIN    bid=$104.84
  [RAW TICK] 14:04:02  NVDA    bid=$878.7
  [RAW TICK] 14:04:02  TSLA    bid=$252.62
  [RAW TICK] 14:04:02  MSTR    bid=$102.8
  [RAW TICK] 14:04:03  TSLA    bid=$252.67
  [RAW TICK] 14:04:03  COIN    bid=$104.94
  [RAW TICK] 14:04:03  COIN    bid=$104.83
  [RAW TICK] 14:04:03  AAPL    bid=$197.88
  [RAW TICK] 14:04:03  COIN    bid=$104.85
  [RAW TICK] 14:04:03  MSTR    bid=$102.61
  [RAW TICK] 14:04:03  MSTR    bid=$102.59
  [RAW TICK] 14:04:03  NVDA    bid=$878.66
  [RAW TICK] 14:04:03  NVDA    bid=$878.8
  [RAW TICK] 14:04:03  AAPL    bid=$198.04
  [RAW TICK] 14:04:03  TSLA    bid=$252.89
  [RAW TICK] 14:04:03  AAPL    bid=$197.92
  [RAW TICK] 14:04:03  MSTR    bid=$102.72
  [RAW TICK] 14:04:03  NVDA    bid=$879.17
  [RAW TICK] 14:04:03  TSLA    bid=$252.9
  [RAW TICK] 14:04:03  AAPL    bid=$197.78
  [RAW TICK] 14:04:03  TSLA    bid=$252.77
  [RAW TICK] 14:04:03  TSLA    bid=$252.96
  [RAW TICK] 14:04:03  TSLA    bid=$253.01
  [RAW TICK] 14:04:03  TSLA    bid=$253.08
  [RAW TICK] 14:04:03  AAPL    bid=$197.95
  [RAW TICK] 14:04:03  TSLA    bid=$252.98
  [RAW TICK] 14:04:03  MSTR    bid=$103.55
  [RAW TICK] 14:04:03  COIN    bid=$105.02
  [RAW TICK] 14:04:04  NVDA    bid=$879.27
  [RAW TICK] 14:04:04  AAPL    bid=$197.9
  [RAW TICK] 14:04:04  NVDA    bid=$879.59
  [RAW TICK] 14:04:04  AAPL    bid=$198.05
  [RAW TICK] 14:04:04  NVDA    bid=$879.42
  [RAW TICK] 14:04:04  MSTR    bid=$103.4
  [RAW TICK] 14:04:04  TSLA    bid=$253.21
  [RAW TICK] 14:04:04  MSTR    bid=$103.26
  [RAW TICK] 14:04:04  NVDA    bid=$879.4
  [RAW TICK] 14:04:04  MSTR    bid=$103.38
  [RAW TICK] 14:04:04  TSLA    bid=$253.13
  [RAW TICK] 14:04:04  MSTR    bid=$103.16
  [RAW TICK] 14:04:04  TSLA    bid=$253.04
  [RAW TICK] 14:04:04  COIN    bid=$105.01
  [RAW TICK] 14:04:04  AAPL    bid=$198.13
  [RAW TICK] 14:04:04  COIN    bid=$105.12
  [RAW TICK] 14:04:04  TSLA    bid=$252.76
  [RAW TICK] 14:04:04  NVDA    bid=$879.37
  [RAW TICK] 14:04:04  TSLA    bid=$252.93
  [RAW TICK] 14:04:04  COIN    bid=$105.21
  [RAW TICK] 14:04:04  NVDA    bid=$879.29
  [RAW TICK] 14:04:04  AAPL    bid=$197.87
  [RAW TICK] 14:04:04  AAPL    bid=$198.01
  [RAW TICK] 14:04:05  AAPL    bid=$198.07
  [RAW TICK] 14:04:05  TSLA    bid=$252.92
  [RAW TICK] 14:04:05  AAPL    bid=$197.89
  [RAW TICK] 14:04:05  MSTR    bid=$103.26
  [RAW TICK] 14:04:05  NVDA    bid=$879.62
  [RAW TICK] 14:04:05  MSTR    bid=$103.27
  [RAW TICK] 14:04:05  NVDA    bid=$879.44
  [RAW TICK] 14:04:05  COIN    bid=$105.55
  [RAW TICK] 14:04:05  MSTR    bid=$103.23
  [RAW TICK] 14:04:05  COIN    bid=$105.69
  [RAW TICK] 14:04:05  COIN    bid=$105.61
  [RAW TICK] 14:04:05  NVDA    bid=$879.57
  [RAW TICK] 14:04:05  NVDA    bid=$879.77
  [RAW TICK] 14:04:05  TSLA    bid=$252.95
  [RAW TICK] 14:04:05  TSLA    bid=$252.94
  [RAW TICK] 14:04:05  TSLA    bid=$253.14
  [RAW TICK] 14:04:05  TSLA    bid=$253.28
  [RAW TICK] 14:04:05  NVDA    bid=$880.0
  [RAW TICK] 14:04:05  MSTR    bid=$103.34
  [RAW TICK] 14:04:05  AAPL    bid=$197.68
  [RAW TICK] 14:04:05  COIN    bid=$105.59
  [RAW TICK] 14:04:05  MSTR    bid=$103.19
  [RAW TICK] 14:04:05  NVDA    bid=$879.68
  [RAW TICK] 14:04:06  AAPL    bid=$198.84
  [RAW TICK] 14:04:06  MSTR    bid=$103.12
  [RAW TICK] 14:04:06  MSTR    bid=$103.14
  [RAW TICK] 14:04:06  COIN    bid=$105.76
  [RAW TICK] 14:04:06  NVDA    bid=$879.88
  [RAW TICK] 14:04:06  MSTR    bid=$103.13
  [RAW TICK] 14:04:06  MSTR    bid=$103.28
  [RAW TICK] 14:04:06  AAPL    bid=$198.97
  [RAW TICK] 14:04:06  TSLA    bid=$253.26
  [RAW TICK] 14:04:06  AAPL    bid=$198.88
  [RAW TICK] 14:04:06  MSTR    bid=$103.46
  [RAW TICK] 14:04:06  COIN    bid=$105.87
  [RAW TICK] 14:04:06  TSLA    bid=$253.44
  [RAW TICK] 14:04:06  COIN    bid=$105.89
  [RAW TICK] 14:04:06  MSTR    bid=$103.57
  [RAW TICK] 14:04:06  COIN    bid=$105.71
  [RAW TICK] 14:04:06  NVDA    bid=$880.07
  [RAW TICK] 14:04:06  COIN    bid=$105.54
  [RAW TICK] 14:04:06  NVDA    bid=$880.13
  [RAW TICK] 14:04:06  COIN    bid=$105.46
  [RAW TICK] 14:04:06  MSTR    bid=$103.6
  [RAW TICK] 14:04:06  TSLA    bid=$253.5
  [RAW TICK] 14:04:06  AAPL    bid=$198.88
  [RAW TICK] 14:04:06  TSLA    bid=$253.58
  [RAW TICK] 14:04:07  MSTR    bid=$103.85
  [RAW TICK] 14:04:07  TSLA    bid=$253.63
  [RAW TICK] 14:04:07  AAPL    bid=$198.66
  [RAW TICK] 14:04:07  TSLA    bid=$253.51
  [RAW TICK] 14:04:07  COIN    bid=$105.28
  [RAW TICK] 14:04:07  AAPL    bid=$198.77
  [RAW TICK] 14:04:07  MSTR    bid=$103.94
  [RAW TICK] 14:04:07  AAPL    bid=$199.03
  [RAW TICK] 14:04:07  AAPL    bid=$198.97
  [RAW TICK] 14:04:07  MSTR    bid=$104.08
  [RAW TICK] 14:04:07  TSLA    bid=$253.61
  [RAW TICK] 14:04:07  AAPL    bid=$198.46
  [RAW TICK] 14:04:07  COIN    bid=$105.08
  [RAW TICK] 14:04:07  NVDA    bid=$880.07
  [RAW TICK] 14:04:07  TSLA    bid=$253.65
  [RAW TICK] 14:04:07  TSLA    bid=$253.69
  [RAW TICK] 14:04:07  COIN    bid=$104.96
  [RAW TICK] 14:04:07  COIN    bid=$104.86
  [RAW TICK] 14:04:07  COIN    bid=$104.9
  [RAW TICK] 14:04:07  NVDA    bid=$880.01
  [RAW TICK] 14:04:07  AAPL    bid=$198.48
  [RAW TICK] 14:04:07  NVDA    bid=$879.85
  [RAW TICK] 14:04:07  AAPL    bid=$198.47
  [RAW TICK] 14:04:08  NVDA    bid=$879.92
  [RAW TICK] 14:04:08  NVDA    bid=$879.95
  [RAW TICK] 14:04:08  TSLA    bid=$253.69
  [RAW TICK] 14:04:08  TSLA    bid=$253.78
  [RAW TICK] 14:04:08  TSLA    bid=$253.57
  [RAW TICK] 14:04:08  AAPL    bid=$198.65
  [RAW TICK] 14:04:08  MSTR    bid=$103.98
  [RAW TICK] 14:04:08  TSLA    bid=$253.68
  [RAW TICK] 14:04:08  MSTR    bid=$104.04
  [RAW TICK] 14:04:08  MSTR    bid=$104.07
  [RAW TICK] 14:04:08  COIN    bid=$104.91
  [RAW TICK] 14:04:08  NVDA    bid=$880.17
  [RAW TICK] 14:04:08  NVDA    bid=$880.21
  [RAW TICK] 14:04:08  TSLA    bid=$255.01
  [RAW TICK] 14:04:08  AAPL    bid=$198.6
  [RAW TICK] 14:04:08  NVDA    bid=$880.35
  [RAW TICK] 14:04:08  MSTR    bid=$104.43
  [RAW TICK] 14:04:08  NVDA    bid=$880.37
  [RAW TICK] 14:04:08  NVDA    bid=$880.26
  [RAW TICK] 14:04:08  AAPL    bid=$198.43
  [RAW TICK] 14:04:08  MSTR    bid=$105.79
  [RAW TICK] 14:04:08  COIN    bid=$105.07
  [RAW TICK] 14:04:08  NVDA    bid=$880.31
  [RAW TICK] 14:04:09  MSTR    bid=$105.61
  [RAW TICK] 14:04:09  MSTR    bid=$105.85
  [RAW TICK] 14:04:09  MSTR    bid=$106.11
  [RAW TICK] 14:04:09  TSLA    bid=$255.19
  [RAW TICK] 14:04:09  COIN    bid=$104.98
  [RAW TICK] 14:04:09  TSLA    bid=$255.16
  [RAW TICK] 14:04:09  MSTR    bid=$106.03
  [RAW TICK] 14:04:09  AAPL    bid=$198.46
  [RAW TICK] 14:04:09  COIN    bid=$105.08
  [RAW TICK] 14:04:09  MSTR    bid=$106.25
  [RAW TICK] 14:04:09  AAPL    bid=$198.45
  [RAW TICK] 14:04:09  MSTR    bid=$106.02
  [RAW TICK] 14:04:09  TSLA    bid=$255.01
  [RAW TICK] 14:04:09  AAPL    bid=$198.58
  [RAW TICK] 14:04:09  NVDA    bid=$880.15
  [RAW TICK] 14:04:09  AAPL    bid=$198.48
  [RAW TICK] 14:04:09  NVDA    bid=$881.51
  [RAW TICK] 14:04:09  COIN    bid=$104.93
  [RAW TICK] 14:04:09  COIN    bid=$104.78
  [RAW TICK] 14:04:09  AAPL    bid=$198.48
  [RAW TICK] 14:04:09  MSTR    bid=$106.05
  [RAW TICK] 14:04:09  COIN    bid=$106.25
  [RAW TICK] 14:04:09  AAPL    bid=$198.8
  [RAW TICK] 14:04:09  COIN    bid=$106.57
  [RAW TICK] 14:04:10  TSLA    bid=$255.01
  [RAW TICK] 14:04:10  NVDA    bid=$881.61
  [RAW TICK] 14:04:10  MSTR    bid=$106.1
  [RAW TICK] 14:04:10  COIN    bid=$106.28
  [RAW TICK] 14:04:10  AAPL    bid=$198.86
  [RAW TICK] 14:04:10  COIN    bid=$106.35
  [RAW TICK] 14:04:10  AAPL    bid=$198.64
  [RAW TICK] 14:04:10  AAPL    bid=$198.55
  [RAW TICK] 14:04:10  COIN    bid=$106.3
  [RAW TICK] 14:04:10  TSLA    bid=$255.26
  [RAW TICK] 14:04:10  AAPL    bid=$198.59
  [RAW TICK] 14:04:10  AAPL    bid=$198.57
  [RAW TICK] 14:04:10  TSLA    bid=$255.33
  [RAW TICK] 14:04:10  MSTR    bid=$106.12
  [RAW TICK] 14:04:10  COIN    bid=$106.23
  [RAW TICK] 14:04:10  MSTR    bid=$105.79
  [RAW TICK] 14:04:10  TSLA    bid=$255.36
  [RAW TICK] 14:04:10  NVDA    bid=$881.8
  [RAW TICK] 14:04:10  TSLA    bid=$255.19
  [RAW TICK] 14:04:10  AAPL    bid=$198.81
  [RAW TICK] 14:04:10  COIN    bid=$106.29
  [RAW TICK] 14:04:10  TSLA    bid=$255.19
  [RAW TICK] 14:04:10  COIN    bid=$106.14
  [RAW TICK] 14:04:11  MSTR    bid=$105.59
  [RAW TICK] 14:04:11  COIN    bid=$106.09
  [RAW TICK] 14:04:11  AAPL    bid=$198.69
  [RAW TICK] 14:04:11  MSTR    bid=$105.67
  [RAW TICK] 14:04:11  NVDA    bid=$882.01
  [RAW TICK] 14:04:11  MSTR    bid=$105.46
  [RAW TICK] 14:04:11  NVDA    bid=$882.13
  [RAW TICK] 14:04:11  AAPL    bid=$198.71
  [RAW TICK] 14:04:11  AAPL    bid=$198.65
  [RAW TICK] 14:04:11  AAPL    bid=$198.78
  [RAW TICK] 14:04:11  AAPL    bid=$198.43
  [RAW TICK] 14:04:11  AAPL    bid=$198.51
  [RAW TICK] 14:04:11  TSLA    bid=$255.4
  [RAW TICK] 14:04:11  MSTR    bid=$105.45
  [RAW TICK] 14:04:11  TSLA    bid=$255.19
  [RAW TICK] 14:04:11  AAPL    bid=$198.52
  [RAW TICK] 14:04:11  COIN    bid=$106.11
  [RAW TICK] 14:04:11  COIN    bid=$105.88
  [RAW TICK] 14:04:11  COIN    bid=$106.09
  [RAW TICK] 14:04:11  AAPL    bid=$198.43
  [RAW TICK] 14:04:11  AAPL    bid=$198.36
  [RAW TICK] 14:04:11  COIN    bid=$106.04
  [RAW TICK] 14:04:11  AAPL    bid=$198.15
  [RAW TICK] 14:04:11  TSLA    bid=$254.88
  [RAW TICK] 14:04:12  COIN    bid=$105.98
  [RAW TICK] 14:04:12  COIN    bid=$105.97
  [RAW TICK] 14:04:12  COIN    bid=$106.04
  [RAW TICK] 14:04:12  MSTR    bid=$105.44
  [RAW TICK] 14:04:12  NVDA    bid=$882.02
  [RAW TICK] 14:04:12  MSTR    bid=$105.39
  [RAW TICK] 14:04:12  AAPL    bid=$198.14
  [RAW TICK] 14:04:12  MSTR    bid=$105.37
  [RAW TICK] 14:04:12  MSTR    bid=$105.5
  [RAW TICK] 14:04:12  COIN    bid=$105.94
  [RAW TICK] 14:04:12  AAPL    bid=$198.11
  [RAW TICK] 14:04:12  NVDA    bid=$882.16
  [RAW TICK] 14:04:12  NVDA    bid=$881.76
  [RAW TICK] 14:04:12  MSTR    bid=$105.43
  [RAW TICK] 14:04:12  AAPL    bid=$198.01
  [RAW TICK] 14:04:12  MSTR    bid=$105.54
  [RAW TICK] 14:04:12  AAPL    bid=$198.03
  [RAW TICK] 14:04:12  MSTR    bid=$105.26
  [RAW TICK] 14:04:12  TSLA    bid=$254.95
  [RAW TICK] 14:04:12  TSLA    bid=$254.97
  [RAW TICK] 14:04:12  COIN    bid=$105.98
  [RAW TICK] 14:04:12  AAPL    bid=$198.07
  [RAW TICK] 14:04:12  TSLA    bid=$255.02
  [RAW TICK] 14:04:13  COIN    bid=$105.91
  [RAW TICK] 14:04:13  AAPL    bid=$198.09
  [RAW TICK] 14:04:13  NVDA    bid=$881.71
  [RAW TICK] 14:04:13  COIN    bid=$105.99
  [RAW TICK] 14:04:13  COIN    bid=$105.97
  [RAW TICK] 14:04:13  AAPL    bid=$197.95
  [RAW TICK] 14:04:13  COIN    bid=$105.63
  [RAW TICK] 14:04:13  NVDA    bid=$881.71
  [RAW TICK] 14:04:13  NVDA    bid=$881.82
  [RAW TICK] 14:04:13  COIN    bid=$105.54
  [RAW TICK] 14:04:13  NVDA    bid=$882.11
  [RAW TICK] 14:04:13  AAPL    bid=$197.78
  [RAW TICK] 14:04:13  COIN    bid=$105.53
  [RAW TICK] 14:04:13  MSTR    bid=$105.16
  [RAW TICK] 14:04:13  COIN    bid=$105.4
  [RAW TICK] 14:04:13  MSTR    bid=$105.25
  [RAW TICK] 14:04:13  COIN    bid=$105.45
  [RAW TICK] 14:04:13  MSTR    bid=$105.04
  [RAW TICK] 14:04:13  MSTR    bid=$104.99
  [RAW TICK] 14:04:13  COIN    bid=$105.5
  [RAW TICK] 14:04:13  TSLA    bid=$255.23
  [RAW TICK] 14:04:13  MSTR    bid=$104.82
  [RAW TICK] 14:04:13  MSTR    bid=$104.69
  [RAW TICK] 14:04:14  COIN    bid=$105.57
  [RAW TICK] 14:04:14  MSTR    bid=$104.58
  [RAW TICK] 14:04:14  COIN    bid=$105.46
  [RAW TICK] 14:04:14  NVDA    bid=$882.49
  [RAW TICK] 14:04:14  MSTR    bid=$104.81
  [RAW TICK] 14:04:14  AAPL    bid=$197.7
  [RAW TICK] 14:04:14  AAPL    bid=$197.62
  [RAW TICK] 14:04:14  NVDA    bid=$882.67
  [RAW TICK] 14:04:14  NVDA    bid=$882.81
  [RAW TICK] 14:04:14  MSTR    bid=$104.73
  [RAW TICK] 14:04:14  NVDA    bid=$882.85
  [RAW TICK] 14:04:14  AAPL    bid=$197.72
  [RAW TICK] 14:04:14  COIN    bid=$105.22
  [RAW TICK] 14:04:14  MSTR    bid=$104.81
  [RAW TICK] 14:04:14  NVDA    bid=$882.76
  [RAW TICK] 14:04:14  AAPL    bid=$197.7
  [RAW TICK] 14:04:14  COIN    bid=$104.96
  [RAW TICK] 14:04:14  NVDA    bid=$882.91
  [RAW TICK] 14:04:14  TSLA    bid=$255.23
  [RAW TICK] 14:04:14  AAPL    bid=$197.83
  [RAW TICK] 14:04:14  NVDA    bid=$882.89
  [RAW TICK] 14:04:14  MSTR    bid=$104.82
  [RAW TICK] 14:04:14  AAPL    bid=$197.72
  [RAW TICK] 14:04:14  TSLA    bid=$255.23
  [RAW TICK] 14:04:15  COIN    bid=$104.82
  [RAW TICK] 14:04:15  COIN    bid=$105.03
  [RAW TICK] 14:04:15  AAPL    bid=$197.48
  [RAW TICK] 14:04:15  TSLA    bid=$255.17
  [RAW TICK] 14:04:15  MSTR    bid=$105.12
  [RAW TICK] 14:04:15  AAPL    bid=$197.35
  [RAW TICK] 14:04:15  TSLA    bid=$255.13
  [RAW TICK] 14:04:15  AAPL    bid=$197.49
  [RAW TICK] 14:04:15  NVDA    bid=$883.77
  [RAW TICK] 14:04:15  TSLA    bid=$255.1
  [RAW TICK] 14:04:15  COIN    bid=$105.02
  [RAW TICK] 14:04:15  NVDA    bid=$883.55
  [RAW TICK] 14:04:15  TSLA    bid=$255.09
