  Session log : spot_check_logs\log2.txt  (started 2026-06-01 13:58:52)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:00:15  MSTR    bid=$109.73
  [RAW TICK] 14:00:15  MSTR    bid=$109.72
  [RAW TICK] 14:00:15  NVDA    bid=$889.3
  [RAW TICK] 14:00:16  NVDA    bid=$889.2
  [RAW TICK] 14:00:16  NVDA    bid=$889.02
  [RAW TICK] 14:00:16  NVDA    bid=$888.93
  [RAW TICK] 14:00:16  NVDA    bid=$889.09
  [RAW TICK] 14:00:16  TSLA    bid=$258.78
  [RAW TICK] 14:00:16  NVDA    bid=$889.17
  [RAW TICK] 14:00:16  TSLA    bid=$258.76
  [RAW TICK] 14:00:16  NVDA    bid=$889.02
  [RAW TICK] 14:00:16  TSLA    bid=$258.98
  [RAW TICK] 14:00:16  NVDA    bid=$888.94
  [RAW TICK] 14:00:16  TSLA    bid=$258.85
  [RAW TICK] 14:00:16  NVDA    bid=$888.98
  [RAW TICK] 14:00:16  AAPL    bid=$201.52
  [RAW TICK] 14:00:16  NVDA    bid=$888.76
  [RAW TICK] 14:00:16  NVDA    bid=$888.75
  [RAW TICK] 14:00:16  AAPL    bid=$201.4
  [RAW TICK] 14:00:16  COIN    bid=$114.48
  [RAW TICK] 14:00:16  MSTR    bid=$109.95
  [RAW TICK] 14:00:16  COIN    bid=$114.31
  [RAW TICK] 14:00:16  AAPL    bid=$201.32
  [RAW TICK] 14:00:16  MSTR    bid=$109.91
  [RAW TICK] 14:00:16  NVDA    bid=$888.76
  [RAW TICK] 14:00:16  COIN    bid=$114.27
  [RAW TICK] 14:00:16  TSLA    bid=$258.81
  [RAW TICK] 14:00:17  COIN    bid=$114.4
  [RAW TICK] 14:00:17  COIN    bid=$114.01
  [RAW TICK] 14:00:17  COIN    bid=$114.03
  [RAW TICK] 14:00:17  TSLA    bid=$258.9
  [RAW TICK] 14:00:17  TSLA    bid=$258.89
  [RAW TICK] 14:00:17  TSLA    bid=$258.77
  [RAW TICK] 14:00:17  NVDA    bid=$888.89
  [RAW TICK] 14:00:17  TSLA    bid=$258.78
  [RAW TICK] 14:00:17  NVDA    bid=$888.92
  [RAW TICK] 14:00:17  COIN    bid=$114.15
  [RAW TICK] 14:00:17  MSTR    bid=$109.98
  [RAW TICK] 14:00:17  AAPL    bid=$201.24
  [RAW TICK] 14:00:17  MSTR    bid=$109.82
  [RAW TICK] 14:00:17  AAPL    bid=$201.23
  [RAW TICK] 14:00:17  COIN    bid=$114.18
  [RAW TICK] 14:00:17  MSTR    bid=$109.79
  [RAW TICK] 14:00:17  TSLA    bid=$258.86
  [RAW TICK] 14:00:17  COIN    bid=$114.4
  [RAW TICK] 14:00:17  NVDA    bid=$889.09
  [RAW TICK] 14:00:17  COIN    bid=$114.7
  [RAW TICK] 14:00:17  AAPL    bid=$201.39
  [RAW TICK] 14:00:17  MSTR    bid=$109.97
  [RAW TICK] 14:00:17  COIN    bid=$114.68
  [RAW TICK] 14:00:17  COIN    bid=$114.53
  [RAW TICK] 14:00:18  TSLA    bid=$258.88
  [RAW TICK] 14:00:18  MSTR    bid=$110.12
  [RAW TICK] 14:00:18  COIN    bid=$115.48
  [RAW TICK] 14:00:18  AAPL    bid=$201.33
  [RAW TICK] 14:00:18  COIN    bid=$115.31
  [RAW TICK] 14:00:18  NVDA    bid=$889.09
  [RAW TICK] 14:00:18  AAPL    bid=$201.12
  [RAW TICK] 14:00:18  TSLA    bid=$259.28
  [RAW TICK] 14:00:18  MSTR    bid=$110.28
  [RAW TICK] 14:00:18  MSTR    bid=$110.48
  [RAW TICK] 14:00:18  TSLA    bid=$259.55
  [RAW TICK] 14:00:18  TSLA    bid=$259.61
  [RAW TICK] 14:00:18  TSLA    bid=$259.45
  [RAW TICK] 14:00:18  COIN    bid=$115.15
  [RAW TICK] 14:00:18  TSLA    bid=$259.39
  [RAW TICK] 14:00:18  COIN    bid=$114.94
  [RAW TICK] 14:00:18  AAPL    bid=$200.98
  [RAW TICK] 14:00:18  MSTR    bid=$110.46
  [RAW TICK] 14:00:18  COIN    bid=$114.88
  [RAW TICK] 14:00:18  TSLA    bid=$259.31
  [RAW TICK] 14:00:18  MSTR    bid=$110.41
  [RAW TICK] 14:00:18  MSTR    bid=$110.38
  [RAW TICK] 14:00:18  COIN    bid=$115.07
  [RAW TICK] 14:00:18  TSLA    bid=$259.16
  [RAW TICK] 14:00:19  NVDA    bid=$888.86
  [RAW TICK] 14:00:19  MSTR    bid=$110.26
  [RAW TICK] 14:00:19  NVDA    bid=$888.68
  [RAW TICK] 14:00:19  TSLA    bid=$259.14
  [RAW TICK] 14:00:19  TSLA    bid=$259.07
  [RAW TICK] 14:00:19  TSLA    bid=$259.24
  [RAW TICK] 14:00:19  TSLA    bid=$259.18
  [RAW TICK] 14:00:19  COIN    bid=$115.07
  [RAW TICK] 14:00:19  MSTR    bid=$110.42
  [RAW TICK] 14:00:19  MSTR    bid=$110.46
  [RAW TICK] 14:00:19  TSLA    bid=$259.05
  [RAW TICK] 14:00:19  MSTR    bid=$110.73
  [RAW TICK] 14:00:19  TSLA    bid=$259.04
  [RAW TICK] 14:00:19  AAPL    bid=$201.31
  [RAW TICK] 14:00:19  TSLA    bid=$259.08
  [RAW TICK] 14:00:19  AAPL    bid=$201.55
  [RAW TICK] 14:00:19  COIN    bid=$115.2
  [RAW TICK] 14:00:19  AAPL    bid=$201.59
  [RAW TICK] 14:00:19  NVDA    bid=$888.6
  [RAW TICK] 14:00:19  NVDA    bid=$888.16
  [RAW TICK] 14:00:19  MSTR    bid=$110.8
  [RAW TICK] 14:00:19  COIN    bid=$115.12
  [RAW TICK] 14:00:19  AAPL    bid=$201.38
  [RAW TICK] 14:00:19  MSTR    bid=$110.73
  [RAW TICK] 14:00:20  NVDA    bid=$887.99
  [RAW TICK] 14:00:20  MSTR    bid=$110.56
  [RAW TICK] 14:00:20  MSTR    bid=$110.59
  [RAW TICK] 14:00:20  NVDA    bid=$888.22
  [RAW TICK] 14:00:20  NVDA    bid=$888.27
  [RAW TICK] 14:00:20  TSLA    bid=$259.22
  [RAW TICK] 14:00:20  MSTR    bid=$110.58
  [RAW TICK] 14:00:20  AAPL    bid=$201.32
  [RAW TICK] 14:00:20  TSLA    bid=$259.07
  [RAW TICK] 14:00:20  TSLA    bid=$259.29
  [RAW TICK] 14:00:20  NVDA    bid=$888.0
  [RAW TICK] 14:00:20  TSLA    bid=$259.68
  [RAW TICK] 14:00:20  COIN    bid=$114.92
  [RAW TICK] 14:00:20  TSLA    bid=$259.69
  [RAW TICK] 14:00:20  AAPL    bid=$201.24
  [RAW TICK] 14:00:20  MSTR    bid=$110.67
  [RAW TICK] 14:00:20  NVDA    bid=$888.11
  [RAW TICK] 14:00:20  TSLA    bid=$259.74
  [RAW TICK] 14:00:20  AAPL    bid=$201.1
  [RAW TICK] 14:00:20  AAPL    bid=$200.95
  [RAW TICK] 14:00:20  COIN    bid=$114.81
  [RAW TICK] 14:00:20  COIN    bid=$114.8
  [RAW TICK] 14:00:20  TSLA    bid=$259.52
  [RAW TICK] 14:00:20  AAPL    bid=$201.13
  [RAW TICK] 14:00:21  MSTR    bid=$110.69
  [RAW TICK] 14:00:21  TSLA    bid=$259.31
  [RAW TICK] 14:00:21  MSTR    bid=$110.64
  [RAW TICK] 14:00:21  COIN    bid=$114.85
  [RAW TICK] 14:00:21  TSLA    bid=$259.3
  [RAW TICK] 14:00:21  NVDA    bid=$888.06
  [RAW TICK] 14:00:21  AAPL    bid=$201.22
  [RAW TICK] 14:00:21  COIN    bid=$114.72
  [RAW TICK] 14:00:21  NVDA    bid=$888.15
  [RAW TICK] 14:00:21  AAPL    bid=$201.33
  [RAW TICK] 14:00:21  NVDA    bid=$888.4
  [RAW TICK] 14:00:21  NVDA    bid=$888.53
  [RAW TICK] 14:00:21  MSTR    bid=$110.79
  [RAW TICK] 14:00:21  NVDA    bid=$888.42
  [RAW TICK] 14:00:21  NVDA    bid=$888.5
  [RAW TICK] 14:00:21  COIN    bid=$115.17
  [RAW TICK] 14:00:21  AAPL    bid=$201.3
  [RAW TICK] 14:00:21  AAPL    bid=$201.25
  [RAW TICK] 14:00:21  AAPL    bid=$201.11
  [RAW TICK] 14:00:21  MSTR    bid=$110.85
  [RAW TICK] 14:00:21  TSLA    bid=$259.27
  [RAW TICK] 14:00:21  AAPL    bid=$201.48
  [RAW TICK] 14:00:21  MSTR    bid=$112.2

  [THRESHOLD TRIP] MSTR  bid=$112.20  band=$111.38  (mean=110.39, sigma=0.4948, breach=3.65σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:00:22  TSLA    bid=$259.4
  [RAW TICK] 14:00:22  AAPL    bid=$201.43
  [RAW TICK] 14:00:22  COIN    bid=$115.13
  [RAW TICK] 14:00:22  MSTR    bid=$111.92
  [RAW TICK] 14:00:22  NVDA    bid=$888.44
  [RAW TICK] 14:00:22  NVDA    bid=$888.36
  [RAW TICK] 14:00:22  TSLA    bid=$259.42
  [RAW TICK] 14:00:22  COIN    bid=$114.97
  [RAW TICK] 14:00:22  NVDA    bid=$888.06
  [RAW TICK] 14:00:22  COIN    bid=$115.3
  [RAW TICK] 14:00:22  COIN    bid=$115.33
  [RAW TICK] 14:00:22  TSLA    bid=$259.52
  [RAW TICK] 14:00:22  TSLA    bid=$259.63
  [RAW TICK] 14:00:22  MSTR    bid=$112.06
  [RAW TICK] 14:00:22  AAPL    bid=$201.57
  [RAW TICK] 14:00:22  TSLA    bid=$259.71
  [RAW TICK] 14:00:22  NVDA    bid=$888.09
  [RAW TICK] 14:00:22  TSLA    bid=$259.6
  [RAW TICK] 14:00:22  TSLA    bid=$259.59
  [RAW TICK] 14:00:23  MSTR    bid=$112.06
  [RAW TICK] 14:00:23  AAPL    bid=$201.84

  [THRESHOLD TRIP] AAPL  bid=$201.84  band=$201.71  (mean=201.33, sigma=0.1894, breach=2.69σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=BUY  confidence=1.00  urgency=IMMEDIATE  code=BREAKOUT_VOL_CONFIRM
  [PAPER RISK CHECK]  balance=$180,000.00  budget(10%)=$18,000.00  → 89.17955 shares of AAPL  (~$18,000.00)
[PAPER FILL] 2026-06-01 14:00:27.390175 | BUY 89.17955 AAPL @ $201.84  |  Cash: $162,000.00
  [RAW TICK] 14:00:27  TSLA    bid=$259.41
  [RAW TICK] 14:00:27  TSLA    bid=$259.35
  [RAW TICK] 14:00:27  AAPL    bid=$201.83
  [RAW TICK] 14:00:27  AAPL    bid=$201.9
  [RAW TICK] 14:00:27  NVDA    bid=$888.08
  [RAW TICK] 14:00:27  NVDA    bid=$888.04
  [RAW TICK] 14:00:27  TSLA    bid=$259.36
  [RAW TICK] 14:00:27  AAPL    bid=$201.81
  [RAW TICK] 14:00:27  MSTR    bid=$111.91
  [RAW TICK] 14:00:27  COIN    bid=$115.18
  [RAW TICK] 14:00:27  TSLA    bid=$259.47
  [RAW TICK] 14:00:27  MSTR    bid=$111.88
  [RAW TICK] 14:00:27  AAPL    bid=$201.84
  [RAW TICK] 14:00:27  TSLA    bid=$259.37
  [RAW TICK] 14:00:28  MSTR    bid=$111.9
  [RAW TICK] 14:00:28  AAPL    bid=$201.96
  [RAW TICK] 14:00:28  COIN    bid=$115.25
  [RAW TICK] 14:00:28  COIN    bid=$116.48

  [THRESHOLD TRIP] COIN  bid=$116.48  band=$115.91  (mean=114.93, sigma=0.4939, breach=3.14σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:00:28  AAPL    bid=$202.12
  [RAW TICK] 14:00:28  NVDA    bid=$888.39
  [RAW TICK] 14:00:28  MSTR    bid=$111.72
  [RAW TICK] 14:00:28  MSTR    bid=$111.81
  [RAW TICK] 14:00:28  MSTR    bid=$111.72
  [RAW TICK] 14:00:28  MSTR    bid=$111.82
  [RAW TICK] 14:00:28  TSLA    bid=$259.41
  [RAW TICK] 14:00:28  AAPL    bid=$203.03
  [RAW TICK] 14:00:28  TSLA    bid=$259.42
  [RAW TICK] 14:00:28  COIN    bid=$116.22
  [RAW TICK] 14:00:28  COIN    bid=$116.3
  [RAW TICK] 14:00:28  COIN    bid=$116.32
  [RAW TICK] 14:00:28  AAPL    bid=$203.11
  [RAW TICK] 14:00:28  COIN    bid=$116.52
  [RAW TICK] 14:00:28  COIN    bid=$116.57
  [RAW TICK] 14:00:29  AAPL    bid=$202.95
  [RAW TICK] 14:00:29  COIN    bid=$116.39
  [RAW TICK] 14:00:29  AAPL    bid=$202.86
  [RAW TICK] 14:00:29  MSTR    bid=$111.85
  [RAW TICK] 14:00:29  COIN    bid=$116.43
  [RAW TICK] 14:00:29  TSLA    bid=$259.22
  [RAW TICK] 14:00:29  NVDA    bid=$888.48
  [RAW TICK] 14:00:29  TSLA    bid=$259.32
  [RAW TICK] 14:00:29  NVDA    bid=$888.46
  [RAW TICK] 14:00:29  TSLA    bid=$259.38
  [RAW TICK] 14:00:29  AAPL    bid=$202.83
  [RAW TICK] 14:00:29  AAPL    bid=$202.96
  [RAW TICK] 14:00:29  AAPL    bid=$202.78
  [RAW TICK] 14:00:29  TSLA    bid=$259.09
  [RAW TICK] 14:00:29  COIN    bid=$116.27
  [RAW TICK] 14:00:29  AAPL    bid=$202.77
  [RAW TICK] 14:00:29  MSTR    bid=$111.8
  [RAW TICK] 14:00:29  MSTR    bid=$111.68
  [RAW TICK] 14:00:29  AAPL    bid=$202.76
  [RAW TICK] 14:00:29  TSLA    bid=$259.02
  [RAW TICK] 14:00:29  TSLA    bid=$259.25
  [RAW TICK] 14:00:29  AAPL    bid=$202.52
  [RAW TICK] 14:00:29  AAPL    bid=$202.76
  [RAW TICK] 14:00:29  TSLA    bid=$259.27
  [RAW TICK] 14:00:30  AAPL    bid=$202.88
  [RAW TICK] 14:00:30  AAPL    bid=$202.68
  [RAW TICK] 14:00:30  COIN    bid=$116.18
  [RAW TICK] 14:00:30  MSTR    bid=$111.78
  [RAW TICK] 14:00:30  MSTR    bid=$112.06
  [RAW TICK] 14:00:30  MSTR    bid=$112.01
  [RAW TICK] 14:00:30  MSTR    bid=$111.97
  [RAW TICK] 14:00:30  TSLA    bid=$259.6
  [RAW TICK] 14:00:30  TSLA    bid=$259.83
  [RAW TICK] 14:00:30  NVDA    bid=$888.32
  [RAW TICK] 14:00:30  TSLA    bid=$259.82
  [RAW TICK] 14:00:30  NVDA    bid=$888.16
  [RAW TICK] 14:00:30  NVDA    bid=$888.27
  [RAW TICK] 14:00:30  COIN    bid=$115.91
  [RAW TICK] 14:00:30  NVDA    bid=$888.18
  [RAW TICK] 14:00:30  COIN    bid=$115.83
  [RAW TICK] 14:00:30  TSLA    bid=$259.6
  [RAW TICK] 14:00:30  NVDA    bid=$888.01
  [RAW TICK] 14:00:30  TSLA    bid=$259.63
  [RAW TICK] 14:00:30  TSLA    bid=$259.66
  [RAW TICK] 14:00:30  COIN    bid=$115.74
  [RAW TICK] 14:00:30  TSLA    bid=$259.65
  [RAW TICK] 14:00:30  TSLA    bid=$259.44
  [RAW TICK] 14:00:30  COIN    bid=$115.61
  [RAW TICK] 14:00:31  AAPL    bid=$202.56
  [RAW TICK] 14:00:31  COIN    bid=$115.48
  [RAW TICK] 14:00:31  COIN    bid=$115.46
  [RAW TICK] 14:00:31  AAPL    bid=$202.61
  [RAW TICK] 14:00:31  MSTR    bid=$111.92
  [RAW TICK] 14:00:31  TSLA    bid=$259.22
  [RAW TICK] 14:00:31  COIN    bid=$115.36
  [RAW TICK] 14:00:31  NVDA    bid=$887.97
  [RAW TICK] 14:00:31  NVDA    bid=$887.94
  [RAW TICK] 14:00:31  NVDA    bid=$887.86
  [RAW TICK] 14:00:31  MSTR    bid=$111.94
  [RAW TICK] 14:00:31  NVDA    bid=$887.89
  [RAW TICK] 14:00:31  TSLA    bid=$259.35
  [RAW TICK] 14:00:31  TSLA    bid=$259.5
  [RAW TICK] 14:00:31  NVDA    bid=$887.82
  [RAW TICK] 14:00:31  MSTR    bid=$112.03
  [RAW TICK] 14:00:31  NVDA    bid=$887.59
  [RAW TICK] 14:00:31  MSTR    bid=$112.1
  [RAW TICK] 14:00:31  TSLA    bid=$259.44
  [RAW TICK] 14:00:31  COIN    bid=$115.25
  [RAW TICK] 14:00:31  MSTR    bid=$112.08
  [RAW TICK] 14:00:31  COIN    bid=$115.36
  [RAW TICK] 14:00:31  AAPL    bid=$202.55
  [RAW TICK] 14:00:31  TSLA    bid=$259.57
  [RAW TICK] 14:00:32  AAPL    bid=$202.76
  [RAW TICK] 14:00:32  TSLA    bid=$259.12
  [RAW TICK] 14:00:32  MSTR    bid=$111.89
  [RAW TICK] 14:00:32  COIN    bid=$115.26
  [RAW TICK] 14:00:32  TSLA    bid=$259.32
  [RAW TICK] 14:00:32  COIN    bid=$115.26
  [RAW TICK] 14:00:32  MSTR    bid=$111.77
  [RAW TICK] 14:00:32  TSLA    bid=$259.34
  [RAW TICK] 14:00:32  TSLA    bid=$259.17
  [RAW TICK] 14:00:32  NVDA    bid=$887.65
  [RAW TICK] 14:00:32  NVDA    bid=$887.56
  [RAW TICK] 14:00:32  AAPL    bid=$202.89
  [RAW TICK] 14:00:32  MSTR    bid=$111.96
  [RAW TICK] 14:00:32  AAPL    bid=$203.08
  [RAW TICK] 14:00:32  AAPL    bid=$203.26
  [RAW TICK] 14:00:32  MSTR    bid=$111.85
  [RAW TICK] 14:00:32  TSLA    bid=$259.14
  [RAW TICK] 14:00:32  NVDA    bid=$887.56
  [RAW TICK] 14:00:32  NVDA    bid=$887.65
  [RAW TICK] 14:00:32  AAPL    bid=$203.31
  [RAW TICK] 14:00:32  TSLA    bid=$259.34
  [RAW TICK] 14:00:32  TSLA    bid=$259.25
  [RAW TICK] 14:00:32  AAPL    bid=$203.27
  [RAW TICK] 14:00:32  MSTR    bid=$112.01
  [RAW TICK] 14:00:33  NVDA    bid=$887.87
  [RAW TICK] 14:00:33  AAPL    bid=$203.32
  [RAW TICK] 14:00:33  TSLA    bid=$259.25
  [RAW TICK] 14:00:33  COIN    bid=$116.09
  [RAW TICK] 14:00:33  TSLA    bid=$260.24

  [THRESHOLD TRIP] TSLA  bid=$260.24  band=$259.94  (mean=259.42, sigma=0.2611, breach=3.16σ)
  Consulting Gemini 2.5 Flash...
  [AI VERDICT] action=HOLD  confidence=0.00  urgency=NONE  code=AI_ERR_429_RESOURCE_EXHAUST
  [SKIPPED] Not enough conviction — staying flat.
  [RAW TICK] 14:00:33  COIN    bid=$116.16
  [RAW TICK] 14:00:33  NVDA    bid=$888.17
  [RAW TICK] 14:00:33  AAPL    bid=$203.36
  [RAW TICK] 14:00:33  AAPL    bid=$204.51
  [RAW TICK] 14:00:33  AAPL    bid=$204.57
  [RAW TICK] 14:00:33  NVDA    bid=$888.26
  [RAW TICK] 14:00:33  AAPL    bid=$204.59
  [RAW TICK] 14:00:33  AAPL    bid=$204.43
  [RAW TICK] 14:00:33  MSTR    bid=$111.93
  [RAW TICK] 14:00:33  COIN    bid=$116.17
  [RAW TICK] 14:00:33  NVDA    bid=$889.35
  [RAW TICK] 14:00:33  TSLA    bid=$260.21
  [RAW TICK] 14:00:33  TSLA    bid=$259.81
  [RAW TICK] 14:00:33  COIN    bid=$116.29
  [RAW TICK] 14:00:33  COIN    bid=$116.22
  [RAW TICK] 14:00:33  TSLA    bid=$259.85
  [RAW TICK] 14:00:34  TSLA    bid=$259.94
  [RAW TICK] 14:00:34  TSLA    bid=$260.02
  [RAW TICK] 14:00:34  COIN    bid=$116.6
  [RAW TICK] 14:00:34  COIN    bid=$116.41
  [RAW TICK] 14:00:34  COIN    bid=$116.45
  [RAW TICK] 14:00:34  TSLA    bid=$259.87
  [RAW TICK] 14:00:34  MSTR    bid=$111.73
  [RAW TICK] 14:00:34  AAPL    bid=$204.38
  [RAW TICK] 14:00:34  NVDA    bid=$889.44
  [RAW TICK] 14:00:34  TSLA    bid=$259.95
  [RAW TICK] 14:00:34  COIN    bid=$116.39
  [RAW TICK] 14:00:34  MSTR    bid=$111.53
  [RAW TICK] 14:00:34  COIN    bid=$116.26
  [RAW TICK] 14:00:34  AAPL    bid=$204.28
  [RAW TICK] 14:00:34  NVDA    bid=$889.24
  [RAW TICK] 14:00:34  MSTR    bid=$111.4
  [RAW TICK] 14:00:34  AAPL    bid=$204.12
  [RAW TICK] 14:00:34  AAPL    bid=$203.97
  [RAW TICK] 14:00:34  NVDA    bid=$889.41
  [RAW TICK] 14:00:34  MSTR    bid=$111.3
  [RAW TICK] 14:00:34  AAPL    bid=$203.74
  [RAW TICK] 14:00:34  COIN    bid=$116.47
  [RAW TICK] 14:00:34  NVDA    bid=$889.4
  [RAW TICK] 14:00:34  COIN    bid=$116.39
  [RAW TICK] 14:00:35  NVDA    bid=$889.84
  [RAW TICK] 14:00:35  NVDA    bid=$889.66
  [RAW TICK] 14:00:35  MSTR    bid=$111.42
  [RAW TICK] 14:00:35  COIN    bid=$116.2
  [RAW TICK] 14:00:35  COIN    bid=$116.21
  [RAW TICK] 14:00:35  COIN    bid=$116.18
  [RAW TICK] 14:00:35  COIN    bid=$116.39
  [RAW TICK] 14:00:35  COIN    bid=$116.72
  [RAW TICK] 14:00:35  TSLA    bid=$259.84
  [RAW TICK] 14:00:35  TSLA    bid=$260.12
  [RAW TICK] 14:00:35  COIN    bid=$116.45
  [RAW TICK] 14:00:35  TSLA    bid=$260.19
  [RAW TICK] 14:00:35  COIN    bid=$116.46
  [RAW TICK] 14:00:35  AAPL    bid=$203.75
  [RAW TICK] 14:00:35  COIN    bid=$116.84
  [RAW TICK] 14:00:35  MSTR    bid=$111.59
  [RAW TICK] 14:00:35  AAPL    bid=$203.7
  [RAW TICK] 14:00:35  COIN    bid=$116.79
  [RAW TICK] 14:00:35  NVDA    bid=$889.5
  [RAW TICK] 14:00:35  NVDA    bid=$889.26
  [RAW TICK] 14:00:35  AAPL    bid=$203.87
  [RAW TICK] 14:00:35  NVDA    bid=$889.01
  [RAW TICK] 14:00:35  AAPL    bid=$204.08
  [RAW TICK] 14:00:35  COIN    bid=$117.05
  [RAW TICK] 14:00:36  TSLA    bid=$260.09
  [RAW TICK] 14:00:36  AAPL    bid=$203.8
  [RAW TICK] 14:00:36  MSTR    bid=$111.75
  [RAW TICK] 14:00:36  AAPL    bid=$204.09
  [RAW TICK] 14:00:36  NVDA    bid=$888.72
  [RAW TICK] 14:00:36  TSLA    bid=$259.79
  [RAW TICK] 14:00:36  NVDA    bid=$888.85
  [RAW TICK] 14:00:36  NVDA    bid=$888.83
  [RAW TICK] 14:00:36  NVDA    bid=$888.72
  [RAW TICK] 14:00:36  MSTR    bid=$111.89
  [RAW TICK] 14:00:36  NVDA    bid=$888.84
  [RAW TICK] 14:00:36  TSLA    bid=$259.72
  [RAW TICK] 14:00:36  COIN    bid=$117.06
  [RAW TICK] 14:00:36  NVDA    bid=$890.05
  [RAW TICK] 14:00:36  COIN    bid=$117.14
  [RAW TICK] 14:00:36  COIN    bid=$117.22
  [RAW TICK] 14:00:36  COIN    bid=$117.22
  [RAW TICK] 14:00:36  COIN    bid=$117.19
  [RAW TICK] 14:00:36  TSLA    bid=$259.9
  [RAW TICK] 14:00:36  NVDA    bid=$889.9
  [RAW TICK] 14:00:36  NVDA    bid=$889.82
  [RAW TICK] 14:00:36  COIN    bid=$117.16
  [RAW TICK] 14:00:36  TSLA    bid=$259.72
  [RAW TICK] 14:00:36  NVDA    bid=$891.28
  [RAW TICK] 14:00:37  MSTR    bid=$111.96
  [RAW TICK] 14:00:37  MSTR    bid=$111.76
  [RAW TICK] 14:00:37  MSTR    bid=$111.66
  [RAW TICK] 14:00:37  TSLA    bid=$259.61
  [RAW TICK] 14:00:37  COIN    bid=$117.09
  [RAW TICK] 14:00:37  NVDA    bid=$891.28
  [RAW TICK] 14:00:37  MSTR    bid=$112.0
  [RAW TICK] 14:00:37  MSTR    bid=$112.1
  [RAW TICK] 14:00:37  COIN    bid=$116.97
  [RAW TICK] 14:00:37  COIN    bid=$117.24
  [RAW TICK] 14:00:37  AAPL    bid=$204.16
  [RAW TICK] 14:00:37  AAPL    bid=$204.21
  [RAW TICK] 14:00:37  MSTR    bid=$112.09
  [RAW TICK] 14:00:37  TSLA    bid=$259.7
  [RAW TICK] 14:00:37  TSLA    bid=$259.94
  [RAW TICK] 14:00:37  TSLA    bid=$259.79
  [RAW TICK] 14:00:37  AAPL    bid=$204.15
  [RAW TICK] 14:00:37  AAPL    bid=$204.2
  [RAW TICK] 14:00:37  NVDA    bid=$891.18
  [RAW TICK] 14:00:37  TSLA    bid=$259.84
  [RAW TICK] 14:00:37  COIN    bid=$117.19
  [RAW TICK] 14:00:37  MSTR    bid=$112.03
  [RAW TICK] 14:00:37  TSLA    bid=$259.33
  [RAW TICK] 14:00:37  NVDA    bid=$891.2
  [RAW TICK] 14:00:38  TSLA    bid=$259.14
  [RAW TICK] 14:00:38  TSLA    bid=$258.94
  [RAW TICK] 14:00:38  AAPL    bid=$204.33
  [RAW TICK] 14:00:38  COIN    bid=$117.13
  [RAW TICK] 14:00:38  TSLA    bid=$259.18
  [RAW TICK] 14:00:38  COIN    bid=$116.99
  [RAW TICK] 14:00:38  COIN    bid=$117.09
  [RAW TICK] 14:00:38  COIN    bid=$117.0
  [RAW TICK] 14:00:38  TSLA    bid=$259.15
  [RAW TICK] 14:00:38  AAPL    bid=$204.27
  [RAW TICK] 14:00:38  TSLA    bid=$259.24
  [RAW TICK] 14:00:38  TSLA    bid=$259.2
  [RAW TICK] 14:00:38  AAPL    bid=$204.27
  [RAW TICK] 14:00:38  MSTR    bid=$112.01
  [RAW TICK] 14:00:38  COIN    bid=$116.91
  [RAW TICK] 14:00:38  MSTR    bid=$111.95
  [RAW TICK] 14:00:38  NVDA    bid=$891.18
  [RAW TICK] 14:00:38  TSLA    bid=$259.39
  [RAW TICK] 14:00:38  COIN    bid=$116.63
  [RAW TICK] 14:00:38  MSTR    bid=$111.95
  [RAW TICK] 14:00:38  AAPL    bid=$204.36
  [RAW TICK] 14:00:38  MSTR    bid=$111.83
  [RAW TICK] 14:00:38  TSLA    bid=$259.48
  [RAW TICK] 14:00:38  MSTR    bid=$111.96
  [RAW TICK] 14:00:39  AAPL    bid=$204.29
  [RAW TICK] 14:00:39  COIN    bid=$116.7
  [RAW TICK] 14:00:39  AAPL    bid=$204.13
  [RAW TICK] 14:00:39  TSLA    bid=$259.43
  [RAW TICK] 14:00:39  COIN    bid=$116.5
  [RAW TICK] 14:00:39  AAPL    bid=$204.04
  [RAW TICK] 14:00:39  MSTR    bid=$112.04
  [RAW TICK] 14:00:39  MSTR    bid=$111.93
  [RAW TICK] 14:00:39  TSLA    bid=$259.33
  [RAW TICK] 14:00:39  NVDA    bid=$891.18
  [RAW TICK] 14:00:39  NVDA    bid=$891.01
  [RAW TICK] 14:00:39  AAPL    bid=$204.38
  [RAW TICK] 14:00:39  AAPL    bid=$204.46
  [RAW TICK] 14:00:39  TSLA    bid=$259.66
  [RAW TICK] 14:00:39  COIN    bid=$116.67
  [RAW TICK] 14:00:39  AAPL    bid=$204.43
  [RAW TICK] 14:00:39  NVDA    bid=$891.26
