  Session log : spot_check_logs\log4.txt  (started 2026-06-01 14:16:51)

  Trading Pipeline — PAPER (mock data, no real orders)
  Watching    : AAPL, TSLA, NVDA, MSTR, COIN
  Trigger     : price > rolling_mean + 2.0 * std_dev
  AI gate     : confidence > 0.65
  Order cap   : 10% of balance (fractional shares)
  [RAW TICK] 14:17:10  AAPL    bid=$196.25
  [RAW TICK] 14:17:10  TSLA    bid=$252.82
  [RAW TICK] 14:17:10  TSLA    bid=$252.9
  [RAW TICK] 14:17:10  COIN    bid=$100.54
  [RAW TICK] 14:17:10  TSLA    bid=$252.91
  [RAW TICK] 14:17:10  AAPL    bid=$196.24
  [RAW TICK] 14:17:10  NVDA    bid=$872.52
  [RAW TICK] 14:17:10  MSTR    bid=$106.73
  [RAW TICK] 14:17:10  MSTR    bid=$106.79
  [RAW TICK] 14:17:10  AAPL    bid=$196.14
  [RAW TICK] 14:17:10  TSLA    bid=$252.9
  [RAW TICK] 14:17:11  AAPL    bid=$195.98
  [RAW TICK] 14:17:11  COIN    bid=$100.47
  [RAW TICK] 14:17:11  NVDA    bid=$872.34
  [RAW TICK] 14:17:11  AAPL    bid=$196.09
  [RAW TICK] 14:17:11  NVDA    bid=$872.26
  [RAW TICK] 14:17:11  NVDA    bid=$872.19
  [RAW TICK] 14:17:11  AAPL    bid=$196.15
  [RAW TICK] 14:17:11  COIN    bid=$100.3
  [RAW TICK] 14:17:11  AAPL    bid=$196.21
  [RAW TICK] 14:17:11  MSTR    bid=$107.12
  [RAW TICK] 14:17:11  COIN    bid=$100.51
  [RAW TICK] 14:17:11  COIN    bid=$100.53
  [RAW TICK] 14:17:11  NVDA    bid=$872.23
  [RAW TICK] 14:17:11  TSLA    bid=$253.02
  [RAW TICK] 14:17:11  MSTR    bid=$107.21
  [RAW TICK] 14:17:11  COIN    bid=$100.47
  [RAW TICK] 14:17:11  AAPL    bid=$196.06
  [RAW TICK] 14:17:11  AAPL    bid=$195.94
  [RAW TICK] 14:17:11  MSTR    bid=$107.14
  [RAW TICK] 14:17:11  COIN    bid=$100.34
  [RAW TICK] 14:17:11  NVDA    bid=$872.18
  [RAW TICK] 14:17:11  AAPL    bid=$196.03
  [RAW TICK] 14:17:11  AAPL    bid=$195.87
  [RAW TICK] 14:17:11  AAPL    bid=$195.79
  [RAW TICK] 14:17:12  AAPL    bid=$195.86
  [RAW TICK] 14:17:12  AAPL    bid=$195.84
  [RAW TICK] 14:17:12  TSLA    bid=$253.1
  [RAW TICK] 14:17:12  TSLA    bid=$253.15
  [RAW TICK] 14:17:12  NVDA    bid=$872.0
  [RAW TICK] 14:17:12  TSLA    bid=$253.09
  [RAW TICK] 14:17:12  COIN    bid=$100.35
  [RAW TICK] 14:17:12  NVDA    bid=$873.2
  [RAW TICK] 14:17:12  AAPL    bid=$195.89
  [RAW TICK] 14:17:12  TSLA    bid=$252.87
  [RAW TICK] 14:17:12  MSTR    bid=$107.32
  [RAW TICK] 14:17:12  TSLA    bid=$253.05
  [RAW TICK] 14:17:12  MSTR    bid=$107.5
  [RAW TICK] 14:17:12  COIN    bid=$100.26
  [RAW TICK] 14:17:12  AAPL    bid=$196.16
  [RAW TICK] 14:17:12  TSLA    bid=$253.21
  [RAW TICK] 14:17:12  NVDA    bid=$873.04
  [RAW TICK] 14:17:12  AAPL    bid=$196.13
  [RAW TICK] 14:17:12  MSTR    bid=$107.59
  [RAW TICK] 14:17:12  COIN    bid=$100.22
  [RAW TICK] 14:17:12  NVDA    bid=$872.95
  [RAW TICK] 14:17:12  TSLA    bid=$253.03
  [RAW TICK] 14:17:12  AAPL    bid=$196.07
  [RAW TICK] 14:17:12  TSLA    bid=$252.99
  [RAW TICK] 14:17:13  COIN    bid=$100.1
  [RAW TICK] 14:17:13  AAPL    bid=$195.93
  [RAW TICK] 14:17:13  TSLA    bid=$252.88
  [RAW TICK] 14:17:13  COIN    bid=$100.05
  [RAW TICK] 14:17:13  MSTR    bid=$107.54
  [RAW TICK] 14:17:13  COIN    bid=$99.79
  [RAW TICK] 14:17:13  MSTR    bid=$107.79
  [RAW TICK] 14:17:13  AAPL    bid=$195.93
  [RAW TICK] 14:17:13  TSLA    bid=$253.01
  [RAW TICK] 14:17:13  AAPL    bid=$195.87
  [RAW TICK] 14:17:13  AAPL    bid=$195.74
  [RAW TICK] 14:17:13  TSLA    bid=$253.2
  [RAW TICK] 14:17:13  COIN    bid=$99.62
  [RAW TICK] 14:17:13  COIN    bid=$99.57
  [RAW TICK] 14:17:13  NVDA    bid=$873.22
  [RAW TICK] 14:17:13  COIN    bid=$99.37
  [RAW TICK] 14:17:13  AAPL    bid=$195.8
  [RAW TICK] 14:17:13  MSTR    bid=$107.85
  [RAW TICK] 14:17:13  NVDA    bid=$873.27
  [RAW TICK] 14:17:13  COIN    bid=$99.64
  [RAW TICK] 14:17:13  MSTR    bid=$107.79
  [RAW TICK] 14:17:13  COIN    bid=$99.76
  [RAW TICK] 14:17:13  COIN    bid=$99.88
  [RAW TICK] 14:17:13  MSTR    bid=$107.72
  [RAW TICK] 14:17:14  NVDA    bid=$874.13

  [THRESHOLD TRIP] NVDA  bid=$874.13  band=$873.48  (mean=872.60, sigma=0.4429, breach=3.46σ)
  [AUTO BUY] Gemini disabled — buying on sigma breach.
  [PAPER RISK CHECK]  balance=$164,459.01  budget(10%)=$16,445.90  → 18.81402 shares of NVDA  (~$16,445.90)
[PAPER FILL] 2026-06-01 14:17:14.009185 | BUY 18.81402 NVDA @ $874.13  |  Cash: $148,013.11
  [RAW TICK] 14:17:14  AAPL    bid=$195.93
  [RAW TICK] 14:17:14  MSTR    bid=$107.62
  [RAW TICK] 14:17:14  MSTR    bid=$107.8
  [RAW TICK] 14:17:14  COIN    bid=$99.66
  [RAW TICK] 14:17:14  NVDA    bid=$875.28
  [RAW TICK] 14:17:14  MSTR    bid=$107.86
  [RAW TICK] 14:17:14  AAPL    bid=$195.76
  [RAW TICK] 14:17:14  NVDA    bid=$875.25
  [RAW TICK] 14:17:14  TSLA    bid=$253.35
  [RAW TICK] 14:17:14  TSLA    bid=$253.18
  [RAW TICK] 14:17:14  AAPL    bid=$195.83
  [RAW TICK] 14:17:14  TSLA    bid=$253.22
  [RAW TICK] 14:17:14  NVDA    bid=$875.29
  [RAW TICK] 14:17:14  AAPL    bid=$196.02
  [RAW TICK] 14:17:14  NVDA    bid=$875.34
  [RAW TICK] 14:17:14  TSLA    bid=$253.21
  [RAW TICK] 14:17:14  NVDA    bid=$875.15
  [RAW TICK] 14:17:14  NVDA    bid=$875.27
  [RAW TICK] 14:17:14  NVDA    bid=$875.29
  [RAW TICK] 14:17:14  COIN    bid=$99.83
  [RAW TICK] 14:17:14  COIN    bid=$100.01
  [RAW TICK] 14:17:14  MSTR    bid=$108.08
  [RAW TICK] 14:17:14  MSTR    bid=$108.04
  [RAW TICK] 14:17:15  COIN    bid=$99.95
  [RAW TICK] 14:17:15  MSTR    bid=$108.15
  [RAW TICK] 14:17:15  TSLA    bid=$253.27
  [RAW TICK] 14:17:15  MSTR    bid=$108.08
  [RAW TICK] 14:17:15  TSLA    bid=$253.19
  [RAW TICK] 14:17:15  TSLA    bid=$253.23
  [RAW TICK] 14:17:15  MSTR    bid=$108.29
  [RAW TICK] 14:17:15  TSLA    bid=$253.24
  [RAW TICK] 14:17:15  MSTR    bid=$108.23
  [RAW TICK] 14:17:15  TSLA    bid=$253.08
  [RAW TICK] 14:17:15  AAPL    bid=$197.5
  [RAW TICK] 14:17:15  NVDA    bid=$875.43
  [RAW TICK] 14:17:15  NVDA    bid=$875.22
  [RAW TICK] 14:17:15  TSLA    bid=$253.17
  [RAW TICK] 14:17:15  AAPL    bid=$197.8
  [RAW TICK] 14:17:15  NVDA    bid=$875.31
  [RAW TICK] 14:17:15  AAPL    bid=$197.79
  [RAW TICK] 14:17:15  MSTR    bid=$108.54
  [RAW TICK] 14:17:15  MSTR    bid=$108.73
  [RAW TICK] 14:17:15  COIN    bid=$100.05
  [RAW TICK] 14:17:15  AAPL    bid=$197.74
  [RAW TICK] 14:17:15  NVDA    bid=$875.2
  [RAW TICK] 14:17:15  MSTR    bid=$108.78
  [RAW TICK] 14:17:15  MSTR    bid=$108.86
  [RAW TICK] 14:17:16  COIN    bid=$100.22
  [RAW TICK] 14:17:16  TSLA    bid=$253.29
  [RAW TICK] 14:17:16  TSLA    bid=$253.33
  [RAW TICK] 14:17:16  MSTR    bid=$108.86
  [RAW TICK] 14:17:16  COIN    bid=$100.13
  [RAW TICK] 14:17:16  TSLA    bid=$253.27
  [RAW TICK] 14:17:16  COIN    bid=$100.23
  [RAW TICK] 14:17:16  NVDA    bid=$875.18
  [RAW TICK] 14:17:16  AAPL    bid=$197.69
  [RAW TICK] 14:17:16  TSLA    bid=$253.31
  [RAW TICK] 14:17:16  TSLA    bid=$253.46
  [RAW TICK] 14:17:16  COIN    bid=$100.61
  [RAW TICK] 14:17:16  TSLA    bid=$253.46
  [RAW TICK] 14:17:16  AAPL    bid=$197.75
  [RAW TICK] 14:17:16  MSTR    bid=$108.7
  [RAW TICK] 14:17:16  MSTR    bid=$108.38
  [RAW TICK] 14:17:16  AAPL    bid=$197.96
  [RAW TICK] 14:17:16  NVDA    bid=$874.98
  [RAW TICK] 14:17:16  AAPL    bid=$197.84
  [RAW TICK] 14:17:16  NVDA    bid=$875.09
  [RAW TICK] 14:17:16  NVDA    bid=$875.07
  [RAW TICK] 14:17:16  NVDA    bid=$874.85
  [RAW TICK] 14:17:16  MSTR    bid=$108.51
  [RAW TICK] 14:17:16  COIN    bid=$100.51
  [RAW TICK] 14:17:17  AAPL    bid=$197.93
  [RAW TICK] 14:17:17  MSTR    bid=$108.42
  [RAW TICK] 14:17:17  COIN    bid=$100.58
  [RAW TICK] 14:17:17  MSTR    bid=$108.3
  [RAW TICK] 14:17:17  COIN    bid=$100.41
  [RAW TICK] 14:17:17  TSLA    bid=$253.25
  [RAW TICK] 14:17:17  NVDA    bid=$874.91
  [RAW TICK] 14:17:17  AAPL    bid=$198.22
  [RAW TICK] 14:17:17  COIN    bid=$100.28
  [RAW TICK] 14:17:17  MSTR    bid=$108.31
  [RAW TICK] 14:17:17  AAPL    bid=$198.32
  [RAW TICK] 14:17:17  TSLA    bid=$253.39
  [RAW TICK] 14:17:17  NVDA    bid=$874.75
  [RAW TICK] 14:17:17  AAPL    bid=$198.42
  [RAW TICK] 14:17:17  MSTR    bid=$108.26
  [RAW TICK] 14:17:17  COIN    bid=$100.22
  [RAW TICK] 14:17:17  TSLA    bid=$253.06
  [RAW TICK] 14:17:17  MSTR    bid=$108.08
  [RAW TICK] 14:17:17  AAPL    bid=$198.36
  [RAW TICK] 14:17:17  AAPL    bid=$198.18
  [RAW TICK] 14:17:17  COIN    bid=$100.29
  [RAW TICK] 14:17:17  COIN    bid=$100.18
  [RAW TICK] 14:17:17  AAPL    bid=$197.91
  [RAW TICK] 14:17:17  AAPL    bid=$197.95
  [RAW TICK] 14:17:18  MSTR    bid=$108.18
  [RAW TICK] 14:17:18  MSTR    bid=$108.17
  [RAW TICK] 14:17:18  TSLA    bid=$253.28
  [RAW TICK] 14:17:18  AAPL    bid=$197.7
  [RAW TICK] 14:17:18  AAPL    bid=$197.73
  [RAW TICK] 14:17:18  AAPL    bid=$197.83
  [RAW TICK] 14:17:18  MSTR    bid=$108.45
  [RAW TICK] 14:17:18  COIN    bid=$100.41
  [RAW TICK] 14:17:18  AAPL    bid=$197.67
  [RAW TICK] 14:17:18  TSLA    bid=$253.09
  [RAW TICK] 14:17:18  NVDA    bid=$874.71
  [RAW TICK] 14:17:18  NVDA    bid=$874.63
  [RAW TICK] 14:17:18  COIN    bid=$100.53
  [RAW TICK] 14:17:18  AAPL    bid=$197.43
  [RAW TICK] 14:17:18  AAPL    bid=$197.42
  [RAW TICK] 14:17:18  COIN    bid=$100.3
  [RAW TICK] 14:17:18  NVDA    bid=$874.48
  [RAW TICK] 14:17:18  NVDA    bid=$874.7
  [RAW TICK] 14:17:18  TSLA    bid=$252.87
  [RAW TICK] 14:17:18  COIN    bid=$100.33
  [RAW TICK] 14:17:18  NVDA    bid=$874.78
  [RAW TICK] 14:17:18  TSLA    bid=$252.99
  [RAW TICK] 14:17:18  MSTR    bid=$108.56
  [RAW TICK] 14:17:18  MSTR    bid=$108.73
  [RAW TICK] 14:17:19  TSLA    bid=$253.09
  [RAW TICK] 14:17:19  TSLA    bid=$253.24
  [RAW TICK] 14:17:19  AAPL    bid=$197.44
  [RAW TICK] 14:17:19  AAPL    bid=$198.26
  [RAW TICK] 14:17:19  AAPL    bid=$198.22
  [RAW TICK] 14:17:19  NVDA    bid=$874.81
  [RAW TICK] 14:17:19  AAPL    bid=$198.3
  [RAW TICK] 14:17:19  NVDA    bid=$875.12
  [RAW TICK] 14:17:19  AAPL    bid=$198.25
  [RAW TICK] 14:17:19  TSLA    bid=$253.38
  [RAW TICK] 14:17:19  COIN    bid=$100.36
  [RAW TICK] 14:17:19  COIN    bid=$100.3
  [RAW TICK] 14:17:19  COIN    bid=$100.44
  [RAW TICK] 14:17:19  COIN    bid=$100.29
  [RAW TICK] 14:17:19  COIN    bid=$100.21
  [RAW TICK] 14:17:19  AAPL    bid=$198.51
  [RAW TICK] 14:17:19  COIN    bid=$100.16
  [RAW TICK] 14:17:19  MSTR    bid=$108.68
  [RAW TICK] 14:17:19  AAPL    bid=$198.38
  [RAW TICK] 14:17:19  TSLA    bid=$253.38
  [RAW TICK] 14:17:19  TSLA    bid=$253.03
  [RAW TICK] 14:17:19  AAPL    bid=$198.29
  [RAW TICK] 14:17:19  AAPL    bid=$198.33
  [RAW TICK] 14:17:19  AAPL    bid=$198.51
  [RAW TICK] 14:17:20  TSLA    bid=$253.03
  [RAW TICK] 14:17:20  NVDA    bid=$875.0
  [RAW TICK] 14:17:20  AAPL    bid=$198.58
  [RAW TICK] 14:17:20  AAPL    bid=$198.66
  [RAW TICK] 14:17:20  AAPL    bid=$199.99
  [RAW TICK] 14:17:20  COIN    bid=$99.94
  [RAW TICK] 14:17:20  COIN    bid=$100.07
  [RAW TICK] 14:17:20  COIN    bid=$100.06
  [RAW TICK] 14:17:20  NVDA    bid=$874.8
  [RAW TICK] 14:17:20  AAPL    bid=$200.17
  [RAW TICK] 14:17:20  NVDA    bid=$874.94
  [RAW TICK] 14:17:20  MSTR    bid=$108.63
  [RAW TICK] 14:17:20  COIN    bid=$100.32
  [RAW TICK] 14:17:20  COIN    bid=$100.4
  [RAW TICK] 14:17:20  COIN    bid=$100.47
  [RAW TICK] 14:17:20  COIN    bid=$100.14
  [RAW TICK] 14:17:20  MSTR    bid=$108.79
  [RAW TICK] 14:17:20  MSTR    bid=$108.68
  [RAW TICK] 14:17:20  TSLA    bid=$253.02
  [RAW TICK] 14:17:20  AAPL    bid=$200.15
  [RAW TICK] 14:17:20  AAPL    bid=$200.19
  [RAW TICK] 14:17:20  NVDA    bid=$874.93
  [RAW TICK] 14:17:20  TSLA    bid=$253.11
  [RAW TICK] 14:17:20  MSTR    bid=$108.66
  [RAW TICK] 14:17:21  TSLA    bid=$253.26
  [RAW TICK] 14:17:21  AAPL    bid=$200.38
  [RAW TICK] 14:17:21  MSTR    bid=$108.61
  [RAW TICK] 14:17:21  NVDA    bid=$875.02
  [RAW TICK] 14:17:21  MSTR    bid=$108.61
  [RAW TICK] 14:17:21  AAPL    bid=$200.61
  [RAW TICK] 14:17:21  NVDA    bid=$874.83
  [RAW TICK] 14:17:21  MSTR    bid=$108.46
  [RAW TICK] 14:17:21  MSTR    bid=$108.55
  [RAW TICK] 14:17:21  NVDA    bid=$874.7
  [RAW TICK] 14:17:21  NVDA    bid=$874.71
  [RAW TICK] 14:17:21  AAPL    bid=$200.49
  [RAW TICK] 14:17:21  NVDA    bid=$874.84
  [RAW TICK] 14:17:21  MSTR    bid=$108.65
  [RAW TICK] 14:17:21  AAPL    bid=$200.58
  [RAW TICK] 14:17:21  TSLA    bid=$253.28
  [RAW TICK] 14:17:21  TSLA    bid=$253.04
  [RAW TICK] 14:17:21  MSTR    bid=$108.65
  [RAW TICK] 14:17:21  TSLA    bid=$252.95
  [RAW TICK] 14:17:21  COIN    bid=$100.06
  [RAW TICK] 14:17:21  MSTR    bid=$108.68
  [RAW TICK] 14:17:21  MSTR    bid=$108.57
  [RAW TICK] 14:17:21  AAPL    bid=$200.73
  [RAW TICK] 14:17:21  TSLA    bid=$252.83
  [RAW TICK] 14:17:22  MSTR    bid=$108.45
  [RAW TICK] 14:17:22  AAPL    bid=$200.83
  [RAW TICK] 14:17:22  MSTR    bid=$108.68
  [RAW TICK] 14:17:22  COIN    bid=$100.15
  [RAW TICK] 14:17:22  TSLA    bid=$252.73
  [RAW TICK] 14:17:22  COIN    bid=$101.12
  [RAW TICK] 14:17:22  COIN    bid=$101.07
  [RAW TICK] 14:17:22  AAPL    bid=$200.91
  [RAW TICK] 14:17:22  AAPL    bid=$200.84
  [RAW TICK] 14:17:22  TSLA    bid=$252.87
  [RAW TICK] 14:17:22  TSLA    bid=$252.9
  [RAW TICK] 14:17:22  NVDA    bid=$874.76
  [RAW TICK] 14:17:22  NVDA    bid=$874.58
  [RAW TICK] 14:17:22  MSTR    bid=$108.46
  [RAW TICK] 14:17:22  TSLA    bid=$252.8
  [RAW TICK] 14:17:22  TSLA    bid=$252.77
  [RAW TICK] 14:17:22  MSTR    bid=$108.35
  [RAW TICK] 14:17:22  TSLA    bid=$252.75
  [RAW TICK] 14:17:22  MSTR    bid=$107.99
  [RAW TICK] 14:17:22  COIN    bid=$101.01
  [RAW TICK] 14:17:22  AAPL    bid=$200.81
  [RAW TICK] 14:17:22  NVDA    bid=$874.48
  [RAW TICK] 14:17:22  AAPL    bid=$200.8
  [RAW TICK] 14:17:22  AAPL    bid=$200.67
  [RAW TICK] 14:17:23  AAPL    bid=$200.63
  [RAW TICK] 14:17:23  TSLA    bid=$252.96
  [RAW TICK] 14:17:23  MSTR    bid=$107.92
  [RAW TICK] 14:17:23  MSTR    bid=$107.78
  [RAW TICK] 14:17:23  TSLA    bid=$252.93
  [RAW TICK] 14:17:23  AAPL    bid=$200.98
  [RAW TICK] 14:17:23  AAPL    bid=$200.96
  [RAW TICK] 14:17:23  NVDA    bid=$874.51
  [RAW TICK] 14:17:23  NVDA    bid=$874.55
  [RAW TICK] 14:17:23  MSTR    bid=$107.78
  [RAW TICK] 14:17:23  TSLA    bid=$252.61
  [RAW TICK] 14:17:23  NVDA    bid=$874.3
  [RAW TICK] 14:17:23  COIN    bid=$101.23
  [RAW TICK] 14:17:23  TSLA    bid=$252.52
  [RAW TICK] 14:17:23  NVDA    bid=$874.4
  [RAW TICK] 14:17:23  AAPL    bid=$200.81
  [RAW TICK] 14:17:23  MSTR    bid=$107.98
  [RAW TICK] 14:17:23  TSLA    bid=$252.83
  [RAW TICK] 14:17:23  NVDA    bid=$874.69
  [RAW TICK] 14:17:23  MSTR    bid=$108.13
  [RAW TICK] 14:17:23  NVDA    bid=$874.73
  [RAW TICK] 14:17:23  NVDA    bid=$874.62
  [RAW TICK] 14:17:23  NVDA    bid=$874.67
  [RAW TICK] 14:17:23  TSLA    bid=$252.65
  [RAW TICK] 14:17:24  MSTR    bid=$108.1
  [RAW TICK] 14:17:24  COIN    bid=$101.1
  [RAW TICK] 14:17:24  NVDA    bid=$874.67
  [RAW TICK] 14:17:24  NVDA    bid=$874.61
  [RAW TICK] 14:17:24  TSLA    bid=$252.57
  [RAW TICK] 14:17:24  COIN    bid=$100.9
  [RAW TICK] 14:17:24  COIN    bid=$101.17
  [RAW TICK] 14:17:24  TSLA    bid=$252.63
  [RAW TICK] 14:17:24  NVDA    bid=$874.53
  [RAW TICK] 14:17:24  NVDA    bid=$874.47
  [RAW TICK] 14:17:24  MSTR    bid=$107.87
  [RAW TICK] 14:17:24  TSLA    bid=$252.63
  [RAW TICK] 14:17:24  COIN    bid=$101.2
  [RAW TICK] 14:17:24  TSLA    bid=$252.68
  [RAW TICK] 14:17:24  AAPL    bid=$200.97
  [RAW TICK] 14:17:24  MSTR    bid=$107.98
  [RAW TICK] 14:17:24  TSLA    bid=$252.79
  [RAW TICK] 14:17:24  AAPL    bid=$201.26
  [RAW TICK] 14:17:24  NVDA    bid=$874.51
  [RAW TICK] 14:17:24  NVDA    bid=$875.37
  [RAW TICK] 14:17:24  NVDA    bid=$875.37
  [RAW TICK] 14:17:24  TSLA    bid=$252.81
  [RAW TICK] 14:17:24  AAPL    bid=$201.23
  [RAW TICK] 14:17:24  MSTR    bid=$108.21
  [RAW TICK] 14:17:25  AAPL    bid=$201.09
  [RAW TICK] 14:17:25  AAPL    bid=$201.12
  [RAW TICK] 14:17:25  MSTR    bid=$108.33
  [RAW TICK] 14:17:25  NVDA    bid=$875.22
  [RAW TICK] 14:17:25  TSLA    bid=$252.92
  [RAW TICK] 14:17:25  AAPL    bid=$201.14
  [RAW TICK] 14:17:25  NVDA    bid=$875.19
  [RAW TICK] 14:17:25  NVDA    bid=$874.94
  [RAW TICK] 14:17:25  COIN    bid=$101.22
  [RAW TICK] 14:17:25  MSTR    bid=$108.38
  [RAW TICK] 14:17:25  TSLA    bid=$252.79
  [RAW TICK] 14:17:25  AAPL    bid=$201.1
  [RAW TICK] 14:17:25  NVDA    bid=$875.02
  [RAW TICK] 14:17:25  TSLA    bid=$252.5
  [RAW TICK] 14:17:25  TSLA    bid=$252.32
  [RAW TICK] 14:17:25  MSTR    bid=$108.4
  [RAW TICK] 14:17:25  MSTR    bid=$108.55
  [RAW TICK] 14:17:25  MSTR    bid=$108.59
  [RAW TICK] 14:17:25  MSTR    bid=$108.56
  [RAW TICK] 14:17:25  MSTR    bid=$108.34
  [RAW TICK] 14:17:25  TSLA    bid=$252.36
  [RAW TICK] 14:17:25  MSTR    bid=$108.54
  [RAW TICK] 14:17:25  NVDA    bid=$874.97
  [RAW TICK] 14:17:25  AAPL    bid=$201.28
  [RAW TICK] 14:17:25  NVDA    bid=$875.13
  [RAW TICK] 14:17:26  MSTR    bid=$108.5
  [RAW TICK] 14:17:26  TSLA    bid=$252.41
  [RAW TICK] 14:17:26  TSLA    bid=$252.33
  [RAW TICK] 14:17:26  COIN    bid=$100.88
  [RAW TICK] 14:17:26  TSLA    bid=$252.25
  [RAW TICK] 14:17:26  COIN    bid=$100.82
  [RAW TICK] 14:17:26  COIN    bid=$100.82
  [RAW TICK] 14:17:26  COIN    bid=$100.86
  [RAW TICK] 14:17:26  MSTR    bid=$108.61
  [RAW TICK] 14:17:26  AAPL    bid=$201.36
  [RAW TICK] 14:17:26  NVDA    bid=$875.3
  [RAW TICK] 14:17:26  TSLA    bid=$252.26
  [RAW TICK] 14:17:26  NVDA    bid=$875.13
  [RAW TICK] 14:17:26  COIN    bid=$102.09
  [RAW TICK] 14:17:26  AAPL    bid=$201.58

  [TAKE PROFIT] AAPL  cost=$195.5300  now=$201.5800  gain=+3.09%  selling 82.85174 shares
[PAPER FILL] 2026-06-01 14:17:26.623816 | SELL 82.85174 AAPL @ $201.58  |  Cash: $164,714.36
  [RAW TICK] 14:17:26  MSTR    bid=$108.5
  [RAW TICK] 14:17:26  AAPL    bid=$201.52
  [RAW TICK] 14:17:26  COIN    bid=$102.17
  [RAW TICK] 14:17:26  TSLA    bid=$252.1
  [RAW TICK] 14:17:26  AAPL    bid=$201.45
  [RAW TICK] 14:17:26  NVDA    bid=$874.92
  [RAW TICK] 14:17:26  COIN    bid=$102.06
  [RAW TICK] 14:17:26  NVDA    bid=$874.63
  [RAW TICK] 14:17:26  TSLA    bid=$252.04
  [RAW TICK] 14:17:27  AAPL    bid=$201.61
  [RAW TICK] 14:17:27  COIN    bid=$101.96
  [RAW TICK] 14:17:27  NVDA    bid=$874.73
  [RAW TICK] 14:17:27  AAPL    bid=$201.62
  [RAW TICK] 14:17:27  AAPL    bid=$201.61
  [RAW TICK] 14:17:27  NVDA    bid=$874.73
  [RAW TICK] 14:17:27  COIN    bid=$101.93
  [RAW TICK] 14:17:27  AAPL    bid=$201.55
  [RAW TICK] 14:17:27  NVDA    bid=$874.87
  [RAW TICK] 14:17:27  TSLA    bid=$252.08
  [RAW TICK] 14:17:27  AAPL    bid=$201.48
  [RAW TICK] 14:17:27  MSTR    bid=$108.49
  [RAW TICK] 14:17:27  NVDA    bid=$874.83
  [RAW TICK] 14:17:27  TSLA    bid=$251.71
  [RAW TICK] 14:17:27  MSTR    bid=$108.38
  [RAW TICK] 14:17:27  MSTR    bid=$108.18
  [RAW TICK] 14:17:27  NVDA    bid=$874.93
  [RAW TICK] 14:17:27  AAPL    bid=$201.35
  [RAW TICK] 14:17:27  AAPL    bid=$201.25
  [RAW TICK] 14:17:27  NVDA    bid=$874.78
  [RAW TICK] 14:17:27  NVDA    bid=$874.63
  [RAW TICK] 14:17:27  TSLA    bid=$251.8
  [RAW TICK] 14:17:27  MSTR    bid=$108.18
  [RAW TICK] 14:17:27  MSTR    bid=$108.22
  [RAW TICK] 14:17:28  COIN    bid=$101.81
  [RAW TICK] 14:17:28  COIN    bid=$102.05
  [RAW TICK] 14:17:28  TSLA    bid=$251.98
  [RAW TICK] 14:17:28  NVDA    bid=$874.64
  [RAW TICK] 14:17:28  MSTR    bid=$108.26
  [RAW TICK] 14:17:28  MSTR    bid=$108.6
  [RAW TICK] 14:17:28  TSLA    bid=$253.17
  [RAW TICK] 14:17:28  AAPL    bid=$202.72
  [RAW TICK] 14:17:28  MSTR    bid=$108.34
  [RAW TICK] 14:17:28  MSTR    bid=$108.31
  [RAW TICK] 14:17:28  AAPL    bid=$202.66
  [RAW TICK] 14:17:28  NVDA    bid=$874.77
  [RAW TICK] 14:17:28  COIN    bid=$102.2
  [RAW TICK] 14:17:28  TSLA    bid=$253.37
  [RAW TICK] 14:17:28  NVDA    bid=$874.75
  [RAW TICK] 14:17:28  MSTR    bid=$108.28
  [RAW TICK] 14:17:28  NVDA    bid=$874.7
  [RAW TICK] 14:17:28  AAPL    bid=$203.5
  [RAW TICK] 14:17:28  MSTR    bid=$107.97
  [RAW TICK] 14:17:28  MSTR    bid=$108.0
  [RAW TICK] 14:17:28  TSLA    bid=$253.27
  [RAW TICK] 14:17:28  AAPL    bid=$203.55
  [RAW TICK] 14:17:28  NVDA    bid=$874.79
  [RAW TICK] 14:17:28  MSTR    bid=$108.04
  [RAW TICK] 14:17:29  AAPL    bid=$203.4
  [RAW TICK] 14:17:29  COIN    bid=$102.22
  [RAW TICK] 14:17:29  NVDA    bid=$874.94
  [RAW TICK] 14:17:29  NVDA    bid=$874.65
  [RAW TICK] 14:17:29  COIN    bid=$102.25
  [RAW TICK] 14:17:29  MSTR    bid=$108.03
  [RAW TICK] 14:17:29  AAPL    bid=$203.26
  [RAW TICK] 14:17:29  AAPL    bid=$203.12
  [RAW TICK] 14:17:29  NVDA    bid=$874.5
  [RAW TICK] 14:17:29  COIN    bid=$102.21
  [RAW TICK] 14:17:29  AAPL    bid=$203.17
  [RAW TICK] 14:17:29  TSLA    bid=$253.13
  [RAW TICK] 14:17:29  NVDA    bid=$874.49
  [RAW TICK] 14:17:29  MSTR    bid=$107.98
  [RAW TICK] 14:17:29  COIN    bid=$102.22
  [RAW TICK] 14:17:29  NVDA    bid=$874.37
  [RAW TICK] 14:17:29  AAPL    bid=$203.29
  [RAW TICK] 14:17:29  NVDA    bid=$874.27
  [RAW TICK] 14:17:29  MSTR    bid=$107.99
  [RAW TICK] 14:17:29  COIN    bid=$102.31
  [RAW TICK] 14:17:29  NVDA    bid=$874.18
  [RAW TICK] 14:17:29  AAPL    bid=$203.24
  [RAW TICK] 14:17:29  TSLA    bid=$253.12
  [RAW TICK] 14:17:29  MSTR    bid=$107.88
